,ctrnum,ctryear,country,year,wave,ctrwave,CulZon,EVI,EVI_short,EVI_culmap,SVI,SVI_short,SVI_culmap,EV_choice,EV_voice,EV_equality,EV_autonomy,SV_disbelief,SV_defiance,SV_skepticism,SV_relativism,SMA,InfCon,PerSti,CogMob,IndEmp1,IndEmp2,CWI,LibUnd,NolUnd,EnlUnd,PerDem,DemDes,EnlDes,MobPot,PerFai,StaTru,IngTru,OutTru,UnsTru,GenTru,AssAct1,AssAct2,AssAct3,AssAct,FinSat,PerHea,PerCho,Happy,LifSat,WilFig,cname,ccode,ccodealp,cname_year,ccodealp_year,ccodecow,ccodewb,ccodeyear,latest
271,176.0,1762011.0,Trinidad-T.,2011.0,2010-2014,1766.0,Latin America,0.3941822882497316,0.44593997711044264,0.8825038567669887,0.26850407082358163,0.16968380213546833,-1.9800802554662116,0.18571903460837946,0.37461206412825726,0.705771997314531,0.30830830830830913,0.24378898787676492,0.09483041792042768,0.570964489026065,0.1746060606060607,0.3069986139986153,0.6184589672660208,0.4445653488090928,0.41114362163910373,0.4009722364277753,0.3824252088277383,0.2510931947857837,0.785357450473733,0.3717696444969184,0.7057243379451337,0.6280458089668632,0.8452380952380975,0.6037319925488249,0.560337049800572,0.3115139308492789,0.03219315895372234,0.6803058419243939,0.4118148148148177,0.17212100764732366,0.3754397883597886,0.15165165165165154,0.5830830830830831,0.10877544210877547,0.19490919490919503,0.5532128514056234,0.7103770437103756,0.7961284547387298,0.8041374708041343,0.7184368737474978,0.6424180327868853,Trinidad and Tobago,780.0,TTO,Trinidad and Tobago 2011,TTO11,52.0,780.0,7802011.0,1.0
272,177.0,1772013.0,Tunisia,2013.0,2010-2014,1776.0,Islamic East,0.27684703225248897,0.2692290583460515,-0.984770158069569,0.271189053567516,0.20225233803986706,-1.014921609510056,0.1419901600206483,0.13363431952662738,0.38834153389830567,0.4381742738589236,0.2774924972314498,0.124439885634589,0.4266399475524496,0.258882214369847,0.1317049867608119,0.5328153217374773,0.35208495208495316,0.34636613025363466,0.3172031506972649,0.27210424265888355,0.21271401522660865,0.7815128983837774,0.5187866253016205,0.6299204964126426,0.3254759746146879,0.8286914883220968,0.5281365134768274,0.5331398843439442,0.4835320840431581,0.15996578272027373,0.7744453781512541,0.20419252873563332,0.32155029701042015,0.3396328399567446,0.013554633471645922,0.010788381742738589,0.011894882434301523,0.012448132780082978,0.43981866962716365,0.6381506090808401,0.6269227094678527,0.6381031613976665,0.5091819699499177,0.7739288969917958,,,,,,,,,1.0
273,178.0,1781990.0,Turkey,1990.0,1989-1993,1782.0,Islamic East,0.39603997479057734,0.4110516911636047,,0.2780255043379994,0.32291469415421237,,0.2896474190726161,0.35872572008113623,,0.37055016181229805,0.32735532791327804,0.31054889589905155,0.3283991167811577,0.15084854432450107,0.1785883503401358,,,,,0.27601686094281525,0.23737365374605812,,,,,,,,,0.09980237154150198,,,,,,,,,0.4544368415336171,0.675,,0.6883528265107217,0.6005625879043622,0.9252243270189432,Turkey,792.0,TUR,Turkey 1990,TUR90,640.0,792.0,7921990.0,
274,178.0,1781996.0,Turkey,1996.0,1994-1999,1783.0,Islamic East,0.3760528133369201,0.3815656264259192,,0.2872342161339423,0.2883672171591899,,,0.3360258810926628,0.48279080191184043,0.3854221289984255,0.29220842440801287,0.2531844802110807,0.30383978237791887,,0.22493573589606786,,,,,0.32912189443795586,0.23737365374605812,,,,,,,,,0.05496828752642706,,,,,0.030270655270655276,0.021831735889243878,0.0616888888888889,0.042005524014116946,0.47380116959064505,0.6825459317585302,0.4240927004293888,0.7861732283464659,0.5754385964912301,0.9626666666666667,Turkey,792.0,TUR,Turkey 1996,TUR96,640.0,792.0,7921996.0,
275,178.0,1782001.0,Turkey,2001.0,1999-2004,1784.0,Islamic East,0.3748198414123226,0.38057779514369683,-0.6700784395913171,0.29302034028858737,0.2949548324004552,-0.45109632146573014,0.17159290200810665,0.3874902220228648,0.4989648383599522,0.3314521380507971,0.29042779884723546,0.2972024198400499,0.33685538166812945,0.11085333333333483,0.20495895304753584,,,,,0.3181345949970813,0.23737365374605812,,,,,,,,,0.15988563888277985,,,,,,,,,0.3653223432440378,0.6802239905688181,0.49851222875389756,0.6331292073832635,0.5127908099237344,,Turkey,792.0,TUR,Turkey 2001,TUR01,640.0,792.0,7922001.0,
276,178.0,1782007.0,Turkey,2007.0,2005-2007,1785.0,Islamic East,0.34883504322092407,0.34714878740134936,-0.4944954899522563,0.2658492100737437,0.2785560079164601,-0.6442520267090603,0.16957067554445843,0.310907864150945,0.5234650338600454,0.3907875185735516,0.2821464155023269,0.27225720341108495,0.28572877786125683,0.22228691983122376,0.17489515605493183,,0.46332138590203054,,,0.3158984357483655,0.23737365374605812,0.8390138604862575,0.5750060125060126,0.6299912605852377,0.54671520194141,0.8973191704602995,0.5716056117947369,0.5027101321560424,0.411009793988517,0.04779686333084392,0.7245136778115413,0.30672523961661535,0.2294796706561407,0.3492333454567496,0.01634472511144131,0.020430906389301635,0.024925595238095233,0.020301870748299318,0.5541469881514628,0.6881058911260254,0.7115481593545164,0.7255762081784343,0.7172692752187585,0.970679012345679,Turkey,792.0,TUR,Turkey 2007,TUR07,640.0,792.0,7922007.0,
277,178.0,1782011.0,Turkey,2011.0,2010-2014,1786.0,Islamic East,0.33853191246026765,0.30113165132110326,-0.7758813578089592,0.2402089584344171,0.23189444752701568,-0.8708286062881573,0.15945975401993104,0.31376138062064673,0.4398501348504003,0.4396677050882654,0.2815895673981183,0.17992548097030567,0.3375381739497596,0.16154556803995035,0.16609029032258105,0.5432980599647267,0.46001136910227824,0.44802026305051024,0.4282793664102915,0.3539277225727213,0.23737365374605812,0.7750717680832075,0.5586637245830084,0.6076359135485091,0.589792460821688,0.8415702769015169,0.5170740660936747,0.4898159664670066,0.516956856163905,0.1242603550295858,0.796313577133246,0.36382007822686074,0.3171495981714961,0.42200082476352496,0.020350657482780216,0.01811367895065584,0.025375939849624073,0.022015962693928793,0.5843855218855237,0.6180467091295077,0.7120638923917697,0.7282019190654965,0.6969255326532096,0.8605604921394395,Turkey,792.0,TUR,Turkey 2011,TUR11,640.0,792.0,7922011.0,1.0
278,181.0,1812001.0,Uganda,2001.0,1999-2004,1814.0,Subsaharan Africa,0.30536692984401576,0.3419655699711693,-0.4350235893831118,0.2954492865195534,0.2052718878908854,-1.0753128677594932,0.13187612387612385,0.2908535000000009,0.5520641775108441,0.24617431803060538,0.12777297072521657,0.28277080505655416,0.3980663831967246,0.37714848181514876,0.28763942946463456,,,,,0.3625116022385663,0.04739541255510476,,,,,,,,,0.0781563126252505,,,,,,,,,0.4326548770993219,0.7317864271457086,0.6464541464541494,0.6644755244755256,0.5167442891993805,0.6511919698870765,Uganda,800.0,UGA,Uganda 2001,UGA01,500.0,800.0,8002001.0,1.0
279,182.0,1821996.0,Ukraine,1996.0,1994-1999,1823.0,Orthodox East,0.3583134449384546,0.40161159615354636,-0.7771033246230373,0.5189017642978438,0.5023844588848969,1.126449226225237,0.30816823501025614,0.2698049981405728,0.4958631238686306,0.35527095932645797,0.5076249282628178,0.5133010369185668,0.526417385596397,0.5292448411191303,0.20953598254931918,,,,,0.37703933315769117,0.33783370600721074,,,,,,,,,0.30972434915773356,,,,,0.018024427842997737,0.055318392031305584,0.07025969405905308,0.045738679676779435,0.2226740603820069,0.5046578287352204,0.4623249110480554,0.4776934579439289,0.32808792306731516,0.8437815975733064,Ukraine,804.0,UKR,Ukraine 1996,UKR96,369.0,804.0,8041996.0,
280,182.0,1821999.0,Ukraine,1999.0,1999-2004,1824.0,Orthodox East,0.3774652454091636,0.4100732939711022,,0.5057046075455326,0.4532157706702232,,0.2874683607374192,0.3121501561065237,,0.35188308038223653,0.44840661470143256,0.4758803046789988,0.5582330895008564,0.530199078075483,0.21876763668430294,,,,,0.42437385464727534,0.33783370600721074,,,,,,,,,0.26939843068875324,,,,,,,,,,,0.4895641497851454,0.4729606986899589,0.39556323825986844,0.7270668176670442,Ukraine,804.0,UKR,Ukraine 1999,UKR99,369.0,804.0,8041999.0,
281,182.0,1822006.0,Ukraine,2006.0,2005-2007,1825.0,Orthodox East,0.38581758755179524,0.4325682159525688,-0.27353458667201824,0.5076499203627495,0.4268192475493146,0.41069057101131623,0.32253791112737296,0.3120949848331658,0.5466283367839876,0.3623333333333331,0.42626266392035433,0.4293200273785062,0.5830321472615134,0.5944324982602649,0.1636535578583762,0.11570247933884298,0.48429355281207165,0.3490546736736735,0.38654843352793317,0.406654676225899,0.33783370600721074,0.8083460172501297,0.4981481481481485,0.6477354792118017,0.35930273923870587,0.7826292746420583,0.5122071291284925,0.47721827189222954,0.47948265726043554,0.2828282828282828,0.7056854097758141,0.3852661064425787,0.3775537102939239,0.4408643028694223,0.04213009774182678,0.1111111111111111,0.06936026936026933,0.06349206349206352,0.41040332546904906,0.6082164328657315,0.5650502995365667,0.6171589743589772,0.5342481035252126,0.6704260651629073,Ukraine,804.0,UKR,Ukraine 2006,UKR06,369.0,804.0,8042006.0,
282,182.0,1822011.0,Ukraine,2011.0,2010-2014,1826.0,Orthodox East,0.3969868485185187,0.4467520303703707,0.10408716191015674,0.4489958314814819,0.3652261074074073,-0.21118056692870457,0.31651851851851937,0.3204433333333339,0.5769855422222188,0.3740000000000002,0.4159703703703674,0.314481844444446,0.5915311111111088,0.47400000000000025,0.11997777777777772,0.5618703703703702,0.4675061728395073,0.4154606367489709,0.41673860427160436,0.41143265320987676,0.33783370600721074,0.8217283950617319,0.5136543209876551,0.6540370370370366,0.39007407407407374,0.7569629629629682,0.5011536351165984,0.49953017029044544,0.5118518518518531,0.2494654312188168,0.7641222222222144,0.43105777777778037,0.3826720519521669,0.4711433172302728,0.01966666666666667,0.08533333333333333,0.043777777777777735,0.03938095238095242,0.39355555555555527,0.41554659498207736,0.616296296296299,0.6115007012622682,0.5442962962962982,0.5636363636363636,Ukraine,804.0,UKR,Ukraine 2011,UKR11,369.0,804.0,8042011.0,1.0
283,184.0,1841981.0,U.K.,1981.0,1981-1984,1841.0,New West,0.4306545982530191,0.44694602745402745,,0.39645121914914044,0.4463680738197436,,0.36959026159026254,0.43064514537445203,,0.3393316195372758,0.5495422974176299,0.34738180196253166,0.3214522808535169,0.3679447322970642,0.36352366838488176,,,,,,0.7057825936804965,,,,,,,,,0.43123336291038156,,,,,,,,,0.6411372207716883,0.7708154506437769,0.6427380602137913,0.77302665520206,0.729238754325266,0.6886973180076629,United Kingdom,826.0,GBR,United Kingdom 1981,GBR81,200.0,826.0,8261981.0,
284,184.0,1841990.0,U.K.,1990.0,1989-1993,1842.0,New West,0.46859976643444745,0.44699814998615517,,0.4105862268830908,0.4443200910557048,,0.36970634740791375,0.5196835964310245,,0.38952573612047664,0.5527582801737012,0.33497741707833184,0.3739518835693402,0.37722927927927924,0.4281011396975848,,,,,,0.7057825936804965,,,,,,,,,0.43680555555555556,,,,,,,,,0.6054421768707517,0.7515182186234818,0.6662109820004594,0.7445590230664836,0.7211299435028299,0.7441860465116279,United Kingdom,826.0,GBR,United Kingdom 1990,GBR90,200.0,826.0,8261990.0,
285,184.0,1841998.0,U.K.,1998.0,1994-1999,1843.0,New West,0.5041518277881617,0.5126616199376962,,,,,0.5159501557632412,0.4884034400731944,,0.39107502287282614,,,,,0.36956164639850453,,,,,0.38354152580645395,0.7057825936804965,,,,,,,,,0.29636533084808947,,,,,,,,,,,,0.7331897341888165,0.7312779812779848,,United Kingdom,826.0,GBR,United Kingdom 1998,GBR98,200.0,826.0,8261998.0,
286,184.0,1841999.0,U.K.,1999.0,1999-2004,1844.0,New West,,0.4853148341221547,,0.46518150335008335,0.5006798959270373,,0.45504417399143676,,,0.4827470686767178,0.646156831025552,0.35811322869955026,0.41649164138860617,0.4287577284946236,0.46592341430499595,,,,,,0.7057825936804965,,,,,,,,,0.28854166666666664,,,,,,,,,,,0.6826360773729215,,0.7106621773288486,,United Kingdom,826.0,GBR,United Kingdom 1999,GBR99,200.0,826.0,8261999.0,
287,184.0,1842006.0,U.K.,2006.0,2005-2007,1845.0,New West,0.5760359205865692,0.6094131219605327,1.3582185308266252,0.42733858718168427,0.46467116385897417,0.03981560386332226,0.5153271291596174,0.5744330460333025,0.7204613929859008,0.5011207172590467,0.5928018172077552,0.33712476605356584,0.3894936793992802,0.3870913242009129,0.4394681081956614,0.5030895983522142,0.5348305752561079,0.5429939588575682,0.5381363013131036,0.5347113371523856,0.7057825936804965,0.8147371690348663,0.4175011921793036,0.6984567901234563,0.6013468013468023,0.8462907351796276,0.6041879562883788,0.5256972225917715,0.5571768266320806,0.30430528375733856,0.7882999331997262,0.5631063472047128,0.4308446206364944,0.5627199377855546,0.21009505080301552,0.27793974732750243,0.13356736877298553,0.1850057836899942,0.6308174063276117,0.7439903846153846,0.6949317738791453,0.8054379210779571,0.72810961250268,0.6207701283547258,United Kingdom,826.0,GBR,United Kingdom 2006,GBR06,200.0,826.0,8262006.0,1.0
288,185.0,1851982.0,U.S.A.,1982.0,1981-1984,1851.0,New West,,0.4077823951428484,,0.28772216232827225,0.251765901724139,,0.28236613617559986,,,0.38007168458781326,0.2884391208791207,0.20492710196779523,0.3625292311015139,0.2899648204680904,0.40402576022115244,,,,,,0.5173004266761836,,,,,,,,,0.4050464807436919,,,,,,,,,0.6209292227529368,0.7684585492227979,0.7151046980518027,0.734602000869958,0.7398771828823782,0.7383581373019683,United States,840.0,USA,United States 1982,USA82,2.0,840.0,8401982.0,
289,185.0,1851990.0,U.S.A.,1990.0,1989-1993,1852.0,New West,0.46367796810125544,0.4300243104310114,,0.31074434463225453,0.2625976135431005,,0.3319026958374334,0.4723967513812167,,0.4674642015588159,0.2809519711305163,0.23719480519480074,0.4201735635309047,0.30083552391383717,0.46070508208817323,,,,,,0.5173004266761836,,,,,,,,,0.510662177328844,,,,,,,,,0.6510018214936306,0.7802452316076294,0.7304808923020779,0.7557705099778352,0.7479098509632991,0.7863720073664825,United States,840.0,USA,United States 1990,USA90,2.0,840.0,8401990.0,
290,185.0,1851995.0,U.S.A.,1995.0,1994-1999,1853.0,New West,0.49539990588917804,0.5111383449426048,0.8550321687192192,0.29552527850304566,0.2688133648760628,-1.031294383021018,0.3624211938296462,0.5164913481675403,0.6650080886548123,0.4388240380458275,0.2769926578529093,0.25971590761223234,0.4148497398907098,0.2306673211169283,0.45390644064077085,,,,,0.521980332425032,0.5173004266761836,,,,,,,,,0.35936465916611515,,,,,0.26804915514592914,0.6488946684005201,0.26435643564356437,0.320363533087192,0.6176938657407429,0.7769830949284785,0.7263670738801702,0.795722656250002,0.7406924525568679,0.7743589743589744,United States,840.0,USA,United States 1995,USA95,2.0,840.0,8401995.0,
291,185.0,1851999.0,U.S.A.,1999.0,1999-2004,1854.0,New West,0.5599015876230191,0.5993057447839512,1.5146417014372937,0.3197563251011641,0.27756464861111063,-1.1219068110574213,0.44632285758561957,0.5084779044425831,0.7551273445378096,0.5311111111111105,0.2605961106477611,0.29427418960244667,0.369923163698052,0.3552136894824706,0.5426960981047929,,,,,0.5906014868565864,0.5173004266761836,,,,,,,,,0.3627946127946128,,,,,,,,,0.612176814011678,0.8062969140950792,0.7758317116115346,0.7733053691275125,0.7403703703703761,0.7129455909943715,United States,840.0,USA,United States 1999,USA99,2.0,840.0,8401999.0,
292,185.0,1852006.0,U.S.A.,2006.0,2005-2007,1855.0,New West,0.5150185045709129,0.5735597661586462,1.1206498220880161,0.35876474311530454,0.36318925763945337,-0.449100388727862,0.4362340252340272,0.3888118927701062,0.7193829406986152,0.51774753135842,0.35787351605758366,0.36722929638685065,0.374934379461832,0.3358064876957491,0.4954615918367362,0.630397967823878,0.5582131750070679,0.6070122583123763,0.5842249145112355,0.5166084477521871,0.5173004266761836,0.8185527832289842,0.3555929667040774,0.7317406464989176,0.5991431498556423,0.8537574919317703,0.6448524647579028,0.5569857124731692,0.5310948641574161,0.39564867042707497,0.7398761354252609,0.5433778891673636,0.46410812765572845,0.5501547652648419,0.1830011074197121,0.5173667205169629,0.21789617486338742,0.24507803121248545,0.5533928088672626,0.7600160256410257,0.7433948606587092,0.7547435897435857,0.6957650640164791,0.6488486842105263,United States,840.0,USA,United States 2006,USA06,2.0,840.0,8402006.0,
293,185.0,1852011.0,U.S.A.,2011.0,2010-2014,1856.0,New West,0.5358765392291208,0.6236507656472725,1.7065764321505004,0.32709760700242,0.3286836973136047,-0.9222997023774079,0.4960448531289952,0.37291653079710324,0.7561896945071497,0.5191158900836288,0.4003309173943565,0.25650837931554465,0.3703868045454617,0.281290770404272,0.45384498792270034,0.6496943371943379,0.5791835375365915,0.624287870310643,0.6366252332974621,0.6122020603215604,0.5173004266761836,0.7902333246595583,0.3514968919363492,0.7200902139056286,0.6004025390927451,0.8375639661549446,0.6220510162410076,0.5751441006763433,0.5342907533383755,0.3817277250113071,0.7436762688614591,0.5174433210784309,0.4584787336266644,0.5362213548443066,0.1778394205578672,0.505656108597285,0.20842929525564272,0.23809523809523903,0.589400320898521,0.6877256317689577,0.7509334948027192,0.7543543543543642,0.7157039711191491,0.5963553530751708,United States,840.0,USA,United States 2011,USA11,2.0,840.0,8402011.0,1.0
294,186.0,1861996.0,Uruguay,1996.0,1994-1999,1863.0,Latin America,0.49158530853273386,0.4717274424185631,0.03466808206234598,0.41363393499925577,0.4616658409799992,0.4928365437950989,0.41158793456032766,0.5078273155737706,0.534566857337422,0.5170000000000013,0.5652337389947585,0.3587353056399867,0.533219999999998,0.19201117886178884,0.2264378439568093,,,,,0.371560628431077,0.3077366336861372,,,,,,,,,0.2164102564102564,,,,,0.10266666666666659,0.247,0.08366666666666663,0.11514285714285682,0.6364855801475527,0.743480441323972,0.6689273199954806,0.6627951564076717,0.681615350290051,0.5637663885578069,Uruguay,858.0,URY,Uruguay 1996,URY96,165.0,858.0,8581996.0,
295,186.0,1862006.0,Uruguay,2006.0,2005-2007,1865.0,Latin America,0.5466739841418241,0.6075074181853343,1.3521854322872873,0.42803110033805164,0.42199584790666655,-0.192010971783579,0.5270061791191004,0.48765826552462593,0.6974838669438618,0.47633333333333394,0.5386878034875887,0.30563303613644016,0.5305813958963982,0.33751294988227376,0.22417183618663913,0.18587174348697394,0.4521857923497271,0.4237222106484677,0.3829554281074142,0.36730641154870347,0.3077366336861372,0.8193653054764197,0.3998553868402036,0.7086092715231774,0.7473708276177452,0.8788084720806459,0.6305443778343511,0.5267072648597214,0.533379533379534,0.28439306358381505,0.744113258731769,0.4593466807165467,0.40563530037214324,0.4827309520448023,0.06747230614300105,0.21063189568706117,0.04385080645161289,0.07784992784992778,0.5758998435054775,0.7339679358717435,0.7549389060180457,0.7127939698492476,0.7175786057961312,0.5305343511450382,Uruguay,858.0,URY,Uruguay 2006,URY06,165.0,858.0,8582006.0,
296,186.0,1862011.0,Uruguay,2011.0,2010-2014,1866.0,Latin America,0.5339596240316599,0.6336086056043193,1.7174279972857451,0.4140760584531377,0.4340931832422224,-0.33762895756937844,0.5348054783950632,0.471816417582418,0.7472364653701766,0.38800000000000123,0.6139399156545194,0.2553857437457752,0.5377454366292904,0.2515973063973067,0.20344971029311518,0.4596013844134141,0.44350937106151134,0.4638376039605619,0.4144204992020397,0.4000843293660154,0.3077366336861372,0.7840174711414207,0.4017957351290689,0.688956580601488,0.7422406830506563,0.8887746945300944,0.6190722426906257,0.5543639078131032,0.45869540030124073,0.15248618784530388,0.7016562499999964,0.3835269880510932,0.30370370370370403,0.41868771649347264,0.049149659863945615,0.18008048289738432,0.04217479674796748,0.06444738389182847,0.6265773310999467,0.6773440106773423,0.7479423868312806,0.7289782244556077,0.7333781814104755,0.5639269406392694,Uruguay,858.0,URY,Uruguay 2011,URY11,165.0,858.0,8582011.0,1.0
